id|titulo|precioOld|precioNew|imagen|link
349|Smartphone LG G3 Beat D722 Desbloqueado - Negro|1599.00|819.00|//media.linio.com.pe/p/lg-3546-8767711-1-product.jpg|/p/smartphone-lg-g3-beat-d722-desbloqueado-negro-ldpokb
350|Smartphone Apple iPhone 6 16GB-Plata|3349.00|2099.00|//media.linio.com.pe/p/apple-6606-103791-1-product.jpg|/p/smartphone-apple-iphone-6-16gb-plata-x2ov09
351|Huawei Ascend Mate 7 MT-L09 6'' 16GB 2GB RAM 13MP - Negro|1999.00|1599.00|//media.linio.com.pe/p/huawei-3565-0134711-1-product.jpg|/p/huawei-ascend-mate-7-mt-l09-6-16gb-2gb-ram-13mp-negro-ypl4hd
352|Smartphone Lg G3 Beat D722 8GB 13MP Desbloqueado - Negro|1399.00|829.00|//media.linio.com.pe/p/lg-0246-9117711-1-product.jpg|/p/smartphone-lg-g3-beat-d722-8gb-13mp-desbloqueado-negro-jtqxql
353|Smartphone Samsung Galaxy Ace 4 Lite 4GB 3MP-Negro|599.00|399.00|//media.linio.com.pe/p/samsung-5855-8172711-1-product.jpg|/p/smartphone-samsung-galaxy-ace-4-lite-4gb-3mp-negro-lhae1l
354|Samsung Galaxy Ace 4 Lte 5MP 3G Dual SIM Desbloqueado  - Blanco|800.00|489.00|//media.linio.com.pe/p/samsung-0549-4088611-1-product.jpg|/p/samsung-galaxy-ace-4-lte-5mp-3g-dual-sim-desbloqueado-blanco-s41apb
355|Huawei Ascend Y221 - Dual Core 1Ghz 4GB 2MP Android 4.4 KitKat - Negro|399.00|215.00|//media.linio.com.pe/p/huawei-0459-5203811-1-product.jpg|/p/huawei-ascend-y221-dual-core-1ghz-4gb-2mp-android-44-kitkat-negro-qfarhj
356|Smartphone Samsung Galaxy S5 SM-G900H 16GB 16MP 3G Desbloqueado - Azul oscuro|2900.00|1559.99|//media.linio.com.pe/p/samsung-1087-6851031-1-product.jpg|/p/smartphone-samsung-galaxy-s5-sm-g900h-16gb-16mp-3g-desbloqueado-azul-oscuro-oo8klf
357|Lg G3 D855p 5.5" 13MP 16GB Desbloqueado - Gris|1900.00|1449.99|//media.linio.com.pe/p/lg-8143-2962811-1-product.jpg|/p/lg-g3-d855p-55-13mp-16gb-desbloqueado-gris-v9qsgj
358|Samsung Galaxy A3 Duos A300 Dual Sim 16GB 8MP Desbloqueado - Negro|1500.00|827.99|//media.linio.com.pe/p/samsung-5952-6608331-1-product.jpg|/p/samsung-galaxy-a3-duos-a300-dual-sim-16gb-8mp-desbloqueado-negro-openal
359|Smartphone Samsung Galaxy Note 4 32GB 16MP GT-N910 Desbloqueado - Blanco|3299.00|1999.00|//media.linio.com.pe/p/samsung-moviles-0632-795109-1-product.jpg|/p/smartphone-samsung-galaxy-note-4-32gb-16mp-gt-n910-desbloqueado-blanco-n05xnh
360|LG G3 Beat D722 5" 13MP 8GB 4G LTE Desbloqueado - Negro|1200.00|860.00|//media.linio.com.pe/p/lg-6583-3368711-1-product.jpg|/p/lg-g3-beat-d722-5-13mp-8gb-4g-lte-desbloqueado-negro-tps4oj
361|Smartphone Samsung Galaxy Core Prime 8GB 5MP 4G LTE Dual SIM Desbloqueado-Blanco|719.00|599.00|//media.linio.com.pe/p/samsung-9213-4607031-1-product.jpg|/p/smartphone-samsung-galaxy-core-prime-8gb-5mp-4g-lte-dual-sim-desbloqueado-blanco-s0i079
362|Sony Xperia Z5 Premiun E6883 Dual Sim 4G LTE Libre de Fábrica - Dorado|3900.00|2949.00|//media.linio.com.pe/p/sony-6547-2373151-1-product.jpg|/p/sony-xperia-z5-premiun-e6883-dual-sim-4g-lte-libre-de-fa-brica-dorado-vdcvbh
363|ZOPO Speed 7  4G Smartphone Android 5.1  5.0 pulgadas de pantalla MTK6753 1.3MHz  Octa-Core Dual SIM 3GB RAM
16GB ROM OTG Black Negro EU|834.00|501.00|//media.linio.com.pe/p/zopo-3161-1503251-1-product.jpg|/p/zopo-speed-7-4g-smartphone-android-51-50-pulgadas-de-pantalla-mtk6753-13mhz-octa-core-dual-sim-3gb-ram-16gb-rom-otg-black-negro-eu-wzp4xv
364|Smartphone LG G2 Mini D618 Dual Sim 8Gb 8Mp 1.2 Ghz Ram 1Gb- Negro|1300.00|870.00|//media.linio.com.pe/p/lg-2146-7487811-1-product.jpg|/p/smartphone-lg-g2-mini-d618-dual-sim-8gb-8mp-12-ghz-ram-1gb-negro-n31453
365|Smartphone Apple iPhone 5C 8GB 8MP 4G LTE - Celeste|1200.00|1049.99|//media.linio.com.pe/p/apple-2436-714619-1-product.jpg|/p/smartphone-apple-iphone-5c-8gb-8mp-4g-lte-celeste-n4x2xb
366|Smartphone Samsung Galaxy A5 A500 5" 13MP 16GB Desbloqueado - Negro|1400.00|1199.00|//media.linio.com.pe/p/samsung-6575-9268711-1-product.jpg|/p/smartphone-samsung-galaxy-a5-a500-5-13mp-16gb-desbloqueado-negro-jt5hbn
367|Smartphone Samsung Galaxy S4 Mini i9195 4.3'' Snapdragon 400 Android 4.4.2 8GB 4G LTE - Negro|1300.00|949.00|//media.linio.com.pe/p/samsung-0406-7862711-1-product.jpg|/p/smartphone-samsung-galaxy-s4-mini-i9195-43-snapdragon-400-android-442-8gb-4g-lte-negro-n0npb7
368|Apple - Iphone 6 64GB 8MP - Plateado|3559.00|3399.00|//media.linio.com.pe/p/apple-6049-807998-1-product.jpg|/p/apple-iphone-6-64gb-8mp-plateado-lhxdyy
369|Sony Xperia Z3 Compact  16GB  4G Lte D5803- Negro||3250.00|//media.linio.com.pe/p/sony-5709-402519-1-product.jpg|/p/sony-xperia-z3-compact-16gb-4g-lte-d5803-negro-s44ksr
370|Smartphone Samsung Galaxy S5 SM-G900M 16GB 16MP - Negro|2019.00|1660.00|//media.linio.com.pe/p/samsung-3089-9013711-1-product.jpg|/p/smartphone-samsung-galaxy-s5-sm-g900m-16gb-16mp-negro-jucgfh
371|Smartphone Samsung Galaxy S5 SM G900M 16GB 16MP 4G LTE Desbloqueado - Negro|1989.00|1499.00|//media.linio.com.pe/p/samsung-8168-4611351-1-product.jpg|/p/smartphone-samsung-galaxy-s5-sm-g900m-16gb-16mp-4g-lte-desbloqueado-negro-s0hho9
372|Samsung Galaxy S5 SM-G900F 16GB 16MP 4G LTE Desbloqueado - Blanco|2299.00|1509.00|//media.linio.com.pe/p/samsung-8109-0611351-1-product.jpg|/p/samsung-galaxy-s5-sm-g900f-16gb-16mp-4g-lte-desbloqueado-blanco-ymmvnd
373|Lg G4 Stylus - PantallaHD 5.7" QUADCore 4GLte 8MP + Frontal 5MP 8GB NFC Lapiz Stylus- Gris|1499.00|979.00|//media.linio.com.pe/p/lg-2669-1093351-1-product.jpg|/p/lg-g4-stylus-pantallahd-57-quadcore-4glte-8mp-frontal-5mp-8gb-nfc-lapiz-stylus-gris-x2o36h
374|Celular - VeryKool  S3503 - Doble chip - Android 4.4 - Negro||199.00|//media.linio.com.pe/p/verykool-2028-6118251-1-product.jpg|/p/celular-verykool-s3503-doble-chip-android-44-negro-ose10x
375|Apple iPhone 6 Plus 64GB-Plateado|4719.99|2799.00|//media.linio.com.pe/p/apple-8943-6175641-1-product.jpg|/p/apple-iphone-6-plus-64gb-plateado-osd8fi
376|Sony Xperia M2 8GB 8MP 4G LTE Desbloqueado - Negro|1100.00|619.00|//media.linio.com.pe/p/sonyxperia-0301-3945711-1-product.jpg|/p/sony-xperia-m2-8gb-8mp-4g-lte-desbloqueado-negro-tm7ldr
377|TIMMY M9 3G Smartphone Android 4.4  5.0 pulgadas de pantalla MTK6582 1.3MHz Quad-Core Dual SIM 1GB RAM 
8GB ROM OTG Black Negro EU|356.00|214.00|//media.linio.com.pe/p/timmy-3162-5503251-1-product.jpg|/p/timmy-m9-3g-smartphone-android-44-50-pulgadas-de-pantalla-mtk6582-13mhz-quad-core-dual-sim-1gb-ram-8gb-rom-otg-black-negro-eu-qdjqyr
378|Smartphone Motorola Moto X Play Xt1563 3era Generación 2GB 16GB Desbloqueado - Negro|2189.00|1549.90|//media.linio.com.pe/p/motorola-4009-5933541-1-product.jpg|/p/smartphone-motorola-moto-x-play-xt1563-3era-generacio-n-2gb-16gb-desbloqueado-negro-qb5ddi
379|Motorola - Moto G 3ra Tercera Generacion xt1542 16GB 13MP 4G LTE- BLANCO|1500.00|959.00|//media.linio.com.pe/p/motorola-4132-5159541-1-product.jpg|/p/motorola-moto-g-3ra-tercera-generacion-xt1542-16gb-13mp-4g-lte-blanco-qfwpki
380|Smartphone Samsung Galaxy J1 4.3'' 4GB 5MP  Desbloqueado - Azul|680.00|459.00|//media.linio.com.pe/p/samsung-4131-8159541-1-product.jpg|/p/smartphone-samsung-galaxy-j1-43-4gb-5mp-desbloqueado-azul-lhao36
381|Motorola - Moto G xt1040 8GB 5MP 4G Desbloqueado - Blanco|1050.00|609.00|//media.linio.com.pe/p/motorola-0304-7049121-1-product.jpg|/p/motorola-moto-g-xt1040-8gb-5mp-4g-desbloqueado-blanco-n5gb26
382|Smartphone Huawei G Play G735 8GB 13MP LTE 4G EQUIPO DE CLARO - Desbloqueado - Negro|1600.00|959.00|//media.linio.com.pe/p/huawei-4131-3259541-1-product.jpg|/p/smartphone-huawei-g-play-g735-8gb-13mp-lte-4g-equipo-de-claro-desbloqueado-negro-tqdyya
383|Samsung Galaxy S4 I545 16GB Reacondicionado- Blanco|1162.80|1032.00|//media.linio.com.pe/p/samsung-9188-3754351-1-product.jpg|/p/samsung-galaxy-s4-i545-16gb-reacondicionado-blanco-tnfc7t
384|LG G2 Mini D618 8GB 8MP 4.7'' Dual Sim Desbloqueado - Negro|1200.00|589.00|//media.linio.com.pe/p/lg-5446-7574031-1-product.jpg|/p/lg-g2-mini-d618-8gb-8mp-47-dual-sim-desbloqueado-negro-n2hgl3
385|Smartphone Sony Xperia Z2 D6503 16GB 20.7MP Desbloqueado - Negro|1800.00|1489.00|//media.linio.com.pe/p/sonyxperia-2701-6333351-1-product.jpg|/p/smartphone-sony-xperia-z2-d6503-16gb-207mp-desbloqueado-negro-or71xx
386|Smartphone Samsung Galaxy J7 SM-J700H/DS DUAL SIM 16GB 13MP 5.5'' Desbloqueado - Dorada|1744.99|1045.99|//media.linio.com.pe/p/samsung-4268-2679441-1-product.jpg|/p/smartphone-samsung-galaxy-j7-sm-j700h-ds-dual-sim-16gb-13mp-55-desbloqueado-dorada-vbjsq6
387|Smartphone Samsung Galaxy S6 Edge SM-G925I 32GB 16MP Desbloqueado- Gold platinium|3129.00|2229.00|//media.linio.com.pe/p/samsung-1679-6297831-1-product.jpg|/p/smartphone-samsung-galaxy-s6-edge-sm-g925i-32gb-16mp-desbloqueado-gold-platinium-orrbu3
388|Motorola - Moto G2 5'' 8GB 8MP DualSIM + 2 Fundas TPU - Negro||1200.00|//media.linio.com.pe/p/motorola-1098-3021431-1-product.jpg|/p/motorola-moto-g2-5-8gb-8mp-dualsim-2-fundas-tpu-negro-trl82p
389|Smartphone Motorola Moto X 2da Generación 32GB 13MP 4G LTE - Negro|1799.00|1415.99|//media.linio.com.pe/p/motorola-4691-667219-1-product.jpg|/p/smartphone-motorola-moto-x-2da-generacio-n-32gb-13mp-4g-lte-negro-ophcgh
390|Smartphone Samsung Galaxy J1 4.3'' 4GB 5MP Desbloqueado - NEGRO|600.00|459.00|//media.linio.com.pe/p/samsung-1588-4002841-1-product.jpg|/p/smartphone-samsung-galaxy-j1-43-4gb-5mp-desbloqueado-negro-s40zyk
391|HP Pavilion dm4-1062nr 14"500GB Reeacondicionada-Dorada|2218.80|1849.00|//media.linio.com.pe/p/hp-9248-7754351-1-product.jpg|/p/hp-pavilion-dm4-1062nr-14-500gb-reeacondicionada-dorada-n19y8p
392|Apple MacBook Pro MB990LL/A 13.3" Intel Core 2 Duo 2.26GHz 2GB 160GB|3418.80|2849.00|//media.linio.com.pe/p/apple-9248-8754351-1-product.jpg|/p/apple-macbook-pro-mb990ll-a-133-intel-core-2-duo-226ghz-2gb-160gb-ldqlqx
393|Samsung Grand Prime Duos - SM-G531H - 8GB - 8MP - Desbloqueado - Gris|889.00|679.00|//media.linio.com.pe/p/samsung-9768-2363151-1-product.jpg|/p/samsung-grand-prime-duos-sm-g531h-8gb-8mp-desbloqueado-gris-vdcvbr
394|Samsung Galaxy Core Prime - Dual Sim - 5MP - 4G - Desbloqueado - Blanco|850.00|539.00|//media.linio.com.pe/p/samsung-0428-5363151-1-product.jpg|/p/samsung-galaxy-core-prime-dual-sim-5mp-4g-desbloqueado-blanco-qeqtuf
395|Samsung Galaxy Core II - G355M - 4GB - 5MP - 4.5'' - Desbloqueado - Negro|629.00|489.00|//media.linio.com.pe/p/samsung-9769-1363151-1-product.jpg|/p/samsung-galaxy-core-ii-g355m-4gb-5mp-45-desbloqueado-negro-x0w7tj
396|Smartphone Huawei Ascend Y330 4GB-Negro|399.00|248.00|//media.linio.com.pe/p/huawei-1897-1124141-1-product.jpg|/p/smartphone-huawei-ascend-y330-4gb-negro-x232ag
397|Apple iPhone 6s Plus 64GB-Negro|4500.00|3899.99|//media.linio.com.pe/p/apple-7411-5523741-1-product.jpg|/p/apple-iphone-6s-plus-64gb-negro-qdiodc
398|Smartphone Samsung Galaxy Grand Prime G531M Quad Core 8GB 8MP 5" 4G LTE Desbloqueado - Gris|1299.00|649.00|//media.linio.com.pe/p/samsung-8991-3898731-1-product.jpg|/p/smartphone-samsung-galaxy-grand-prime-g531m-quad-core-8gb-8mp-5-4g-lte-desbloqueado-gris-tmsymr
399|Smartphone Daewoo SMD-4516A 4GB 5MP Dual Sim - Negro|499.00|379.00|//media.linio.com.pe/p/daewoo-8637-002629-1-product.jpg|/p/smartphone-daewoo-smd-4516a-4gb-5mp-dual-sim-negro-yq9qab
400|Samsung Galaxy A300H/DS 16GB 8MP 4.5'' Desbloqueado - Blanco|1499.00|799.00|//media.linio.com.pe/p/samsung-5648-8263431-1-product.jpg|/p/samsung-galaxy-a300h-ds-16gb-8mp-45-desbloqueado-blanco-lgpktl
401|Smartphone Motorola Moto E Dual XT-1527 2da Gen. 8GB 5MP 4G LTE Desbloqueado - Negro|669.00|499.00|//media.linio.com.pe/p/motorola-9292-1614431-1-product.jpg|/p/smartphone-motorola-moto-e-dual-xt-1527-2da-gen-8gb-5mp-4g-lte-desbloqueado-negro-wz394j
402|Apple iPhone 6 Plus 16GB-Blanco|3699.00|2599.00|//media.linio.com.pe/p/apple-0544-064961-1-product.jpg|/p/apple-iphone-6-plus-16gb-blanco-ymo7gv
403|Flip Cover LG G2 - Negro|169.00|79.00|//media.linio.com.pe/p/lg-9247-1516711-1-product.jpg|/p/flip-cover-lg-g2-negro-wzo01h
404|Samsung Galaxy  J700 Duos 16 GB 13MP 5.5" 4G LTE Desbloqueado - Dorado|1289.00|929.00|//media.linio.com.pe/p/samsung-7776-5066141-1-product.jpg|/p/samsung-galaxy-j700-duos-16-gb-13mp-55-4g-lte-desbloqueado-dorado-qgj2cg
405|Motorola - Moto E 2da Generación XT1527 4G Android Lollipop 5.0 8GB 5MP + 3carcasas laterales - Negro|799.00|440.00|//media.linio.com.pe/p/motorola-9682-7311031-1-product.jpg|/p/motorola-moto-e-2da-generacio-n-xt1527-4g-android-lollipop-50-8gb-5mp-3carcasas-laterales-negro-n3oe5n
406|Huawei Ascend P7 5" FullHD 16GB 13MP 4GLte 2GbRAM NFC Libre de fabrica - Negro|1599.00|1078.00|//media.linio.com.pe/p/huawei-2708-3292741-1-product.jpg|/p/huawei-ascend-p7-5-fullhd-16gb-13mp-4glte-2gbram-nfc-libre-de-fabrica-negro-tqdow2
407|LG G3 Stylus D690 Dual Sim 8GB 13MP Desbloqueado - Dorado.|999.00|819.00|//media.linio.com.pe/p/lg-6484-1887331-1-product.jpg|/p/lg-g3-stylus-d690-dual-sim-8gb-13mp-desbloqueado-dorado-wxwj9h
408|Apple iPhone 6 64GB-Negro|3800.00|2949.99|//media.linio.com.pe/p/apple-6655-107998-1-product.jpg|/p/apple-iphone-6-64gb-negro-x2otfe
409|Apple - Iphone 6 128GB 8MP - Gris Espacial|4559.00|3699.00|//media.linio.com.pe/p/apple-3040-607998-1-product.jpg|/p/apple-iphone-6-128gb-8mp-gris-espacial-ot02yi
410|Smartphone Sony Xperia Z2 D6503 20.7MP 5.2" 16GB Desbloqueado - Negro|1849.00|1629.00|//media.linio.com.pe/p/sony-3106-5397711-1-product.jpg|/p/smartphone-sony-xperia-z2-d6503-207mp-52-16gb-desbloqueado-negro-qepgfx
411|ETOWAY - Tablet Kids - Cover de goma 8GB 2Mpg Pantalla HD - Celeste||399.00|//media.linio.com.pe/p/etoway-1246-4314911-1-product.jpg|/p/etoway-tablet-kids-cover-de-goma-8gb-2mpg-pantalla-hd-celeste-s28fvp
412|Smartphone LG G3 Stylus D690 8GB 13MP Dual Sim Desbloqueado - Black Gold|1200.00|799.00|//media.linio.com.pe/p/lg-8056-4737711-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-8gb-13mp-dual-sim-desbloqueado-black-gold-rzv2k9
413|Smartphone Apple iPhone 6 4.7" 64GB 8MP 4G LTE - Gris Espacial|3800.00|2949.99|//media.linio.com.pe/p/apple-9434-2648711-1-product.jpg|/p/smartphone-apple-iphone-6-47-64gb-8mp-4g-lte-gris-espacial-vbj6dj
414|GRÜN LUFT402 Verde||299.00|//media.linio.com.pe/p/grun-1821-0475911-1-product.jpg|/p/gru-n-luft402-verde-ynsdfl
415|Smartphone Samsung Galaxy S6 32GB Desbloqueado - Negro|2999.00|2379.00|//media.linio.com.pe/p/samsung-1600-3091421-1-product.jpg|/p/smartphone-samsung-galaxy-s6-32gb-desbloqueado-negro-trl80s
416|Smartphone Samsung A3 A3000M 16GB M.Interna 1GB de RAM 5MP Blanco|2100.00|1239.00|//media.linio.com.pe/p/samsung-3569-6863831-1-product.jpg|/p/smartphone-samsung-a3-a3000m-16gb-minterna-1gb-de-ram-5mp-blanco-oo6tbd
417|Smartphone Samsung Galaxy J1 4GB 5MP Desbloqueado - Blanco|1200.00|619.00|//media.linio.com.pe/p/samsung-9720-4015431-1-product.jpg|/p/smartphone-samsung-galaxy-j1-4gb-5mp-desbloqueado-blanco-s41si3
418|Smartphone Motorola Moto G 2014 2da Generacion XT1068 Dual Sim 8GB Desbloqueado - Negro|999.00|699.00|//media.linio.com.pe/p/motorola-6327-0084041-1-product.jpg|/p/smartphone-motorola-moto-g-2014-2da-generacion-xt1068-dual-sim-8gb-desbloqueado-negro-yq8224
419|LG - Joy - 4.0 Pulg. Android 4.4 Dual Sim Smartphone Desbloqueado - Blanco|500.00|399.00|//media.linio.com.pe/p/lg-6248-3413241-1-product.jpg|/p/lg-joy-40-pulg-android-44-dual-sim-smartphone-desbloqueado-blanco-tp7vju
420|Smartphone Samsung Galaxy A3 Duos A300 Dual Sim 16GB 8MP Desbloqueado - Blanco|1650.00|889.00|//media.linio.com.pe/p/samsung-6506-1084041-1-product.jpg|/p/smartphone-samsung-galaxy-a3-duos-a300-dual-sim-16gb-8mp-desbloqueado-blanco-x2opkc
421|Smartphone Motorola Moto E 2015 XT1506 Dual Sim Android 8GB 5MP - Negro|749.00|479.00|//media.linio.com.pe/p/motorola-7128-0104641-1-product.jpg|/p/smartphone-motorola-moto-e-2015-xt1506-dual-sim-android-8gb-5mp-negro-yplc7w
422|Smartphone Doogee Ibiza F2 Desbloqueado Blanco|919.99|469.99|//media.linio.com.pe/p/doogee-7995-3958241-1-product.jpg|/p/smartphone-doogee-ibiza-f2-desbloqueado-blanco-tm8lmy
423|Samsung -  Galaxy J7- Desbloqueado - 13MP - 16GB - Negro|1399.00|1249.00|//media.linio.com.pe/p/samsung-5829-3729241-1-product.jpg|/p/samsung-galaxy-j7-desbloqueado-13mp-16gb-negro-tnfg3k
424|Alcatel Touch Idol X+ 16GB 13MP - Negro||1199.00|//media.linio.com.pe/p/alcatel-2448-9330041-1-product.jpg|/p/alcatel-touch-idol-x-16gb-13mp-negro-jslpxa
425|Smartphone Doogee Leo DG280 Desbloqueado Azul|479.99|289.99|//media.linio.com.pe/p/doogee-5073-1368241-1-product.jpg|/p/smartphone-doogee-leo-dg280-desbloqueado-azul-x0vw8w
426|Smartphone Latino Alpha LT814 Desbloqueado Negro|619.99|349.99|//media.linio.com.pe/p/latino-3690-5563441-1-product.jpg|/p/smartphone-latino-alpha-lt814-desbloqueado-negro-qdjbhk
427|Apple Iphone 6S 16GB 4G LTE LIBRE DE FABRICA - COLOR ORO ROSA ROSE GOLD|38900.00|2899.00|//media.linio.com.pe/p/apple-4089-1629541-1-product.jpg|/p/apple-iphone-6s-16gb-4g-lte-libre-de-fabrica-color-oro-rosa-rose-gold-wz2xjk
428|Smartphone Samsung Galaxy J5  8GB 13MP 5'' 4G LTE Desbloqueado - Negro|1400.00|939.00|//media.linio.com.pe/p/samsung-6087-5791441-1-product.jpg|/p/smartphone-samsung-galaxy-j5-8gb-13mp-5-4g-lte-desbloqueado-negro-qcchsq
429|Smartphone Desbloqueado Doble SIM/Chip IQ 6.3 1GB RAM Quad Core Cámara 18MP trasera 8MP frontal||799.00|//media.linio.com.pe/p/i-mobile-8812-556791-1-product.jpg|/p/smartphone-desbloqueado-doble-sim-chip-iq-63-1gb-ram-quad-core-ca-mara-18mp-trasera-8mp-frontal-qdkazf
430|Smartphone Huawei Ascend G6 4GB 8MP Desbloqueado - Blanco|999.00|699.00|//media.linio.com.pe/p/huawei-6538-497381-1-product.jpg|/p/smartphone-huawei-ascend-g6-4gb-8mp-desbloqueado-blanco-ryq7up
431|Smartphone Samsung Galaxy Note 4 32GB 16MP 4G LTE Desbloqueado - Negro|3200.00|2099.00|//media.linio.com.pe/p/samsung-3367-658202-1-product.jpg|/p/smartphone-samsung-galaxy-note-4-32gb-16mp-4g-lte-desbloqueado-negro-oq2zry
432|Apple - Iphone 5s 16GB 8MP - Gris Espacial|2579.00|1899.00|//media.linio.com.pe/p/apple-2299-996998-1-product.jpg|/p/apple-iphone-5s-16gb-8mp-gris-espacial-jp151g
433|Blu Studio 5.3 Desbloqueado - Negro||420.00|//media.linio.com.pe/p/blu-6308-261119-1-product.jpg|/p/blu-studio-53-desbloqueado-negro-vbmr91
434|Smartphone Apple iPhone 6 Plus 5.5'' 128GB 8MP - Gris Spacial|4600.00|3179.99|//media.linio.com.pe/p/apple-5085-576129-1-product.jpg|/p/smartphone-apple-iphone-6-plus-55-128gb-8mp-gris-spacial-qcf2er
435|Smartphone Samsung Galaxy A5 16GB 5MP 4G LTE - Blanco|1699.00|1189.00|//media.linio.com.pe/p/samsung-9692-144619-1-product.jpg|/p/smartphone-samsung-galaxy-a5-16gb-5mp-4g-lte-blanco-x0cv2n
436|Smartphone Iphone 6 Plus 5.5" 16GB 8MP 4G LTE Desbloqueado - Gris Espacial|2900.00|2549.99|//media.linio.com.pe/p/apple-2116-639919-1-product.jpg|/p/smartphone-iphone-6-plus-55-16gb-8mp-4g-lte-desbloqueado-gris-espacial-or9hut
437|Smartphone Samsung Galaxy Ace 4 Lite Duos 3MP Flash 4GB Desbloqueado - Negro|549.00|449.00|//media.linio.com.pe/p/samsung-7546-7681711-1-product.jpg|/p/smartphone-samsung-galaxy-ace-4-lite-duos-3mp-flash-4gb-desbloqueado-negro-n1ul9z
438|LG - Flip Cover LG G2 Original - Negro|129.00|89.00|//media.linio.com.pe/p/lg-3225-2070711-1-product.jpg|/p/lg-flip-cover-lg-g2-original-negro-vf3y5l
439|Smartphone Leotec  Titanium T255W 16GB 8MP Dual Sim Desbloqueado - Blanco|824.00|669.00|//media.linio.com.pe/p/leotec-1051-2261811-1-product.jpg|/p/smartphone-leotec-titanium-t255w-16gb-8mp-dual-sim-desbloqueado-blanco-vdwugr
440|Samsung Galaxy J1 4.3'' 4GB 512MB 5MP 4G LTE Desbloqueado - Blanco|799.00|549.00|//media.linio.com.pe/p/samsung-8188-9426711-1-product.jpg|/p/samsung-galaxy-j1-43-4gb-512mb-5mp-4g-lte-desbloqueado-blanco-jrynor
441|Apple - Iphone 6 128GB 8MP - Gris Espacial|4559.00|3699.00|//media.linio.com.pe/p/apple-3040-607998-1-product.jpg|/p/apple-iphone-6-128gb-8mp-gris-espacial-ot02yi
442|Smartphone Samsung S5 Sm G900 16GB 16MP 4G LTE - Negro|1900.00|1498.00|//media.linio.com.pe/p/samsung-5152-821429-1-product.jpg|/p/smartphone-samsung-s5-sm-g900-16gb-16mp-4g-lte-negro-lgs4od
443|Smartphone Apple iPhone 6 4.7" 64GB 8MP 4G LTE - Gris Espacial|3800.00|2949.99|//media.linio.com.pe/p/apple-9434-2648711-1-product.jpg|/p/smartphone-apple-iphone-6-47-64gb-8mp-4g-lte-gris-espacial-vbj6dj
444|Smartphone LG G3 Stylus D690 8GB 13MP Dual Sim Desbloqueado - Black Gold|1200.00|799.00|//media.linio.com.pe/p/lg-8056-4737711-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-8gb-13mp-dual-sim-desbloqueado-black-gold-rzv2k9
445|Smartphone Sony Xperia Z2 D6503 Desbloqueado - Negro|1899.00|1599.00|//media.linio.com.pe/p/sony-2766-8667711-1-product.jpg|/p/smartphone-sony-xperia-z2-d6503-desbloqueado-negro-leb463
446|Smartphone Sony Xperia Z2 D6503 20.7MP 5.2" 16GB Desbloqueado - Negro|1849.00|1629.00|//media.linio.com.pe/p/sony-3106-5397711-1-product.jpg|/p/smartphone-sony-xperia-z2-d6503-207mp-52-16gb-desbloqueado-negro-qepgfx
447|ETOWAY - Tablet Kids - Cover de goma 8GB 2Mpg Pantalla HD - Celeste||399.00|//media.linio.com.pe/p/etoway-1246-4314911-1-product.jpg|/p/etoway-tablet-kids-cover-de-goma-8gb-2mpg-pantalla-hd-celeste-s28fvp
448|Smartphone Sony Xperia Z1 C6903 20.7 MP 5" 16GB 4G LTE Desbloqueado - Negro|2300.00|1450.00|//media.linio.com.pe/p/sony-7486-4167711-1-product.jpg|/p/smartphone-sony-xperia-z1-c6903-207-mp-5-16gb-4g-lte-desbloqueado-negro-s3fo63
449|Motorola - Moto G 2da Generación XT1063 Desbloqueado - Negro|1499.00|829.00|//media.linio.com.pe/p/motorola-2614-6867711-1-product.jpg|/p/motorola-moto-g-2da-generacio-n-xt1063-desbloqueado-negro-oo6xy3
450|Sony Xperia M5 E5606 4g, Libre,16gb,4k,21mpx,octa Core - Negro|3499.99|2399.99|//media.linio.com.pe/p/sony-7728-5954241-1-product.jpg|/p/sony-xperia-m5-e5606-4g-libre-16gb-4k-21mpx-octa-core-negro-qb5zqi
451|Huawei Ascend Mate 7 MT-L09 6'' 16GB 2GB RAM 13MP - Negro - Desbloqueado.|2189.00|1569.90|//media.linio.com.pe/p/huawei-0814-4372641-1-product.jpg|/p/huawei-ascend-mate-7-mt-l09-6-16gb-2gb-ram-13mp-negro-desbloqueado-s294iu
452|Smartphone Samsung Galaxy J1 Ace 1GB Quad-Core 5MP Desbloqueado|699.00|579.00|//media.linio.com.pe/p/samsung-7428-1759641-1-product.jpg|/p/smartphone-samsung-galaxy-j1-ace-1gb-quad-core-5mp-desbloqueado-wyha76
453|LG G4 STYLUS H635 8MPX 1.32 GHZ QUADCORE 8GB COLOR PLATEADO|1600.00|1099.00|//media.linio.com.pe/p/lg-2328-1197141-1-product.jpg|/p/lg-g4-stylus-h635-8mpx-132-ghz-quadcore-8gb-color-plateado-x22zx6
454|LG G3 Mini Beat D722p 13MPX, 8GB 13MP 4G LTE Color Blanco - Desbloqueado|1149.00|799.90|//media.linio.com.pe/p/lg-9129-8861841-1-product.jpg|/p/lg-g3-mini-beat-d722p-13mpx-8gb-13mp-4g-lte-color-blanco-desbloqueado-ld45vc
