id|origen|titulo|link|precio|moneda|monedaSimbolo|condicion|imagen|preciOld
317|li|Sony Xperia Z3 D6603 16GB 20.7MP 4G LTE (EQUIPO DE ENTEL) Desbloqueado – Negro.|/p/sony-xperia-z3-d6603-16gb-207mp-4g-lte-equipo-de-entel-desbloqueado-negro-n02218|1739.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sonyxperia-1696-7902841-1-product.jpg|2500.00
318|li|Smartphone BLU Star 4.5 + 4GB + Android 4.4 + 3G + Powerbank + Auricular Bluetooth - Rosado|/p/smartphone-blu-star-45-4gb-android-44-3g-powerbank-auricular-bluetooth-rosado-jre9u3|449.00|Sol|S/.|nuevo|//media.linio.com.pe/p/blu-9906-9597231-1-product.jpg|499.00
319|li|Samsung Galaxy A3 Duos A300 Dual Sim 16GB 8MP Desbloqueado - Negro|/p/samsung-galaxy-a3-duos-a300-dual-sim-16gb-8mp-desbloqueado-negro-lexx6o|899.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9520-8523141-1-product.jpg|1798.00
320|li|Smartphone LG Leon Dual Sim 8GB 5MP 4.5'' Android 5.0 Lollipop Desbloqueado - BLANCO|/p/smartphone-lg-leon-dual-sim-8gb-5mp-45-android-50-lollipop-desbloqueado-blanco-wxbgsq|509.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-1126-1950241-1-product.jpg|999.00
321|li|Sony Xperia Z3 D6603 16GB interno Desbloqueado - Negro|/p/sony-xperia-z3-d6603-16gb-interno-desbloqueado-negro-jqrrob|1739.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-1967-9667711-1-product.jpg|2499.00
322|li|Smartphone Sony Xperia Z2A Desbloqueado 16 GB-Negro|/p/smartphone-sony-xperia-z2a-desbloqueado-16-gb-negro-jp10e3|1390.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-1410-9995031-1-product.jpg|1999.00
323|li|Alcatel Pop C7 Quad Core 5" 4GB 8MP Desbloqueado - Blanco|/p/alcatel-pop-c7-quad-core-5-4gb-8mp-desbloqueado-blanco-vdwgk6|399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/alcatel-2392-2289921-1-product.jpg|599.00
324|li|Huawei Ascend Y520 Dual Sim 5MP 4.5' Doble Núcleo 1.3GHz Android 4.4 KitKat - Blanco|/p/huawei-ascend-y520-dual-sim-5mp-45-doble-nu-cleo-13ghz-android-44-kitkat-blanco-qfxpth|349.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-7608-5172151-1-product.jpg|700.00
325|li|Samsung Galaxy J5 4G Duos 8GB 1.5 RAM 13 MP Desbloqueado|/p/samsung-galaxy-j5-4g-duos-8gb-15-ram-13-mp-desbloqueado-ym0moy|899.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-7428-0759641-1-product.jpg|1099.00
326|li|Samsung Galaxy S6 Edge SM-G925 32GB 16MP Verde|/p/samsung-galaxy-s6-edge-sm-g925-32gb-16mp-verde-ypmcey|2149.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-2327-0197141-1-product.jpg|3000.00
327|li|samsung galaxy E5,quad-core,Memoria Interna16GB,Desbloquedo|/p/samsung-galaxy-e5-quad-core-memoria-interna16gb-desbloquedo-yplkoc|1150.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-8147-0143541-1-product.jpg|
328|li|Smartphone Samsung Galaxy A5 Quad - Core 1.2GHz 13MP 16GB 4G LTE Desbloqueado - Blanco|/p/smartphone-samsung-galaxy-a5-quad-core-12ghz-13mp-16gb-4g-lte-desbloqueado-blanco-lhbl9c|1079.99|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9488-8166141-1-product.jpg|1369.00
329|li|ETOWAY C297 V.3 - Smartphone Quad Core Android 4.4.2. -  3.5''  3,2 MP 1,5GHz - Blanco|/p/etoway-c297-v3-smartphone-quad-core-android-442-35-3-2-mp-1-5ghz-blanco-v9ro4h|189.00|Sol|S/.|nuevo|//media.linio.com.pe/p/etoway-3789-2921431-1-product.jpg|
330|li|Smartphone LG G4 H815 32 GB Desbloqueado-Marrón|/p/smartphone-lg-g4-h815-32-gb-desbloqueado-marro-n-jts7yy|1799.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-9089-9197141-1-product.jpg|2249.00
331|li|Samsung Galaxy Core Prime 8GB 5MP 4G LTE Dual SIM Desbloqueado - Blanco|/p/samsung-galaxy-core-prime-8gb-5mp-4g-lte-dual-sim-desbloqueado-blanco-n5fvmk|569.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9128-7049341-1-product.jpg|799.00
332|li|Samsung Galaxy S3 Neo Dual 4.8'' 8MP Soporte Dual SIM - Azul|/p/samsung-galaxy-s3-neo-dual-48-8mp-soporte-dual-sim-azul-qe7bnz|999.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-7199-548329-1-product.jpg|1499.00
333|li|Motorola - Moto G XT1068 2da Generación 8GB 8MP 5'' Dual Sim Desbloqueado - Negro|/p/motorola-moto-g-xt1068-2da-generacio-n-8gb-8mp-5-dual-sim-desbloqueado-negro-qgj4o2|699.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-9636-5053141-1-product.jpg|1398.00
334|li|Smartphone Samsung Galaxy J5 Duos J500M 8GB 13MP 5'' Desbloqueado - Negro|/p/smartphone-samsung-galaxy-j5-duos-j500m-8gb-13mp-5-desbloqueado-negro-lcjzs6|845.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1426-8972241-1-product.jpg|1999.00
335|li|Smartphone LG G4 H815 32G 4G LTE Desbloqueado - Negro|/p/smartphone-lg-g4-h815-32g-4g-lte-desbloqueado-negro-lhww7w|1749.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-1420-8082241-1-product.jpg|2899.00
336|li|Samsung Galaxy A300m - 4g - 8mp - 16gb - Quad Core - Desbloqueado - Negro|/p/samsung-galaxy-a300m-4g-8mp-16gb-quad-core-desbloqueado-negro-n3nqyw|839.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5986-7361341-1-product.jpg|1250.00
337|li|Blackview Zeta V16 5.0" HD 3G Smartphone libre Android 4.4 Octa core 8GB Amarillo EU|/p/blackview-zeta-v16-50-hd-3g-smartphone-libre-android-44-octa-core-8gb-amarillo-eu-s28m0g|247.00|Sol|S/.|nuevo|//media.linio.com.pe/p/blackview-9722-4366841-1-product.jpg|411.00
338|li|Motorola - Moto E 2da Generación Dual Sim XT1506 5.0 8GB 5MP  - Negro|/p/motorola-moto-e-2da-generacio-n-dual-sim-xt1506-50-8gb-5mp-negro-lha6de|499.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-1692-8112841-1-product.jpg|750.00
339|li|Lg - G4 Stylus H635 3G 8GB - Desbloqueado|/p/lg-g4-stylus-h635-3g-8gb-desbloqueado-s41t9k|1049.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-1011-4024441-1-product.jpg|1660.00
340|li|Smartphone Alcatel Pop C7 4 GB-Negro|/p/smartphone-alcatel-pop-c7-4-gb-negro-tqd42e|399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/alcatel-1897-3289921-1-product.jpg|699.00
341|li|Samsung - Galaxy S6 Edge SM-G925F 64GB 16MP Desbloqueado - Gris|/p/samsung-galaxy-s6-edge-sm-g925f-64gb-16mp-desbloqueado-gris-juc9gv|2509.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-3051-9032831-1-product.jpg|3200.00
342|li|Smartphone Apple iPhone 6 16GB-Plata|/p/smartphone-apple-iphone-6-16gb-plata-x2ov09|2099.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-6606-103791-1-product.jpg|3349.00
343|li|Smartphone Samsung Galaxy Ace 4 Lite 4GB 3MP-Negro|/p/smartphone-samsung-galaxy-ace-4-lite-4gb-3mp-negro-lhae1l|399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5855-8172711-1-product.jpg|599.00
344|li|Sony Xperia Z3 Compact  16GB  4G Lte D5803- Negro|/p/sony-xperia-z3-compact-16gb-4g-lte-d5803-negro-s44ksr|3250.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-5709-402519-1-product.jpg|
345|li|Smartphone Samsung Galaxy S5 SM-G900M 16GB 16MP - Negro|/p/smartphone-samsung-galaxy-s5-sm-g900m-16gb-16mp-negro-jucgfh|1660.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-3089-9013711-1-product.jpg|2019.00
346|li|Lg G3 D855p 5.5" 13MP 16GB Desbloqueado - Gris|/p/lg-g3-d855p-55-13mp-16gb-desbloqueado-gris-v9qsgj|1449.99|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-8143-2962811-1-product.jpg|1900.00
347|li|Motorola Moto G XT 1040 4.5'' Android 4.3 Jelly Bean 8GB 1GB Desbloqueado - Negro|/p/motorola-moto-g-xt-1040-45-android-43-jelly-bean-8gb-1gb-desbloqueado-negro-ylf1p3|639.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-0365-0846711-1-product.jpg|1200.00
348|li|Smartphone Motorola Moto G 2014 2da Generacion XT1068 Dual Sim 8GB Desbloqueado - Negro|/p/smartphone-motorola-moto-g-2014-2da-generacion-xt1068-dual-sim-8gb-desbloqueado-negro-n3ofo5|749.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-5645-735991-1-product.jpg|1000.00
349|li|Smartphone Samsung Galaxy S5 SM-G900H 16GB 16MP 3G Desbloqueado - Azul oscuro|/p/smartphone-samsung-galaxy-s5-sm-g900h-16gb-16mp-3g-desbloqueado-azul-oscuro-oo8klf|1559.99|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1087-6851031-1-product.jpg|2900.00
350|li|Smartphone Motorola Moto G Dual SIM Desbloqueado 8 GB-Negro|/p/smartphone-motorola-moto-g-dual-sim-desbloqueado-8-gb-negro-n0p4zf|820.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-1346-7895031-1-product.jpg|1399.00
351|li|Huawei Ascend Y221 - Dual Core 1Ghz 4GB 2MP Android 4.4 KitKat - Negro|/p/huawei-ascend-y221-dual-core-1ghz-4gb-2mp-android-44-kitkat-negro-qfarhj|215.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-0459-5203811-1-product.jpg|399.00
352|li|Smartphone Sony Xperia Z3 16GB 20.7MP 4G LTE Desbloqueado - Negro|/p/smartphone-sony-xperia-z3-16gb-207mp-4g-lte-desbloqueado-negro-v9ufm9|1849.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-3978-297219-1-product.jpg|2399.00
353|li|Smartphone Samsung Galaxy S5 SM-G900M 16GB 16MP 4G Lte - Negro|/p/smartphone-samsung-galaxy-s5-sm-g900m-16gb-16mp-4g-lte-negro-tr2ar1|1519.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-3344-311429-1-product.jpg|1999.00
354|li|Samsung Galaxy Grand Neo Plus Duos 8GB-Negro|/p/samsung-galaxy-grand-neo-plus-duos-8gb-negro-tp7vj0|550.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1901-3443241-1-product.jpg|899.00
355|li|Samsung Galaxy A3 Duos A300 Dual Sim 16GB 8MP Desbloqueado - Negro|/p/samsung-galaxy-a3-duos-a300-dual-sim-16gb-8mp-desbloqueado-negro-openal|827.99|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5952-6608331-1-product.jpg|1500.00
356|li|Smartphone Samsung Galaxy Note 4 32GB 16MP GT-N910 Desbloqueado - Blanco|/p/smartphone-samsung-galaxy-note-4-32gb-16mp-gt-n910-desbloqueado-blanco-n05xnh|1999.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-moviles-0632-795109-1-product.jpg|3299.00
357|li|LG G3 Beat D722 5" 13MP 8GB 4G LTE Desbloqueado - Negro|/p/lg-g3-beat-d722-5-13mp-8gb-4g-lte-desbloqueado-negro-tps4oj|860.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-6583-3368711-1-product.jpg|1200.00
358|li|Smartphone Samsung Galaxy Core Prime 8GB 5MP 4G LTE Dual SIM Desbloqueado-Blanco|/p/smartphone-samsung-galaxy-core-prime-8gb-5mp-4g-lte-dual-sim-desbloqueado-blanco-s0i079|599.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9213-4607031-1-product.jpg|719.00
359|li|Smartphone Samsung Galaxy S4 Mini I9195 8GB 8MP 4G LTE Desbloqueado - Negro|/p/smartphone-samsung-galaxy-s4-mini-i9195-8gb-8mp-4g-lte-desbloqueado-negro-vejz21|829.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-2612-2122031-1-product.jpg|1299.00
360|li|Smartphone Huawei G Play 8GB 13MP 5.5'' Desbloqueado - Negro|/p/smartphone-huawei-g-play-8gb-13mp-55-desbloqueado-negro-s3gcwb|975.99|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-2688-4115431-1-product.jpg|2400.00
361|li|Smartphone Apple Iphone 5S 16GB 4G LTE 8MP - Gris Espacial|/p/smartphone-apple-iphone-5s-16gb-4g-lte-8mp-gris-espacial-qfeell|1574.99|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-9781-527319-1-product.jpg|2499.00
362|li|Smartphone Sony Xperia Z2 D6503 20.7MP 16GB- Negro.|/p/smartphone-sony-xperia-z2-d6503-207mp-16gb-negro-trkavr|1500.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-0335-3044811-1-product.jpg|2000.00
363|li|Smartphone Samsung Galaxy S4 Mini i9195 4.3'' Snapdragon 400 Android 4.4.2 8GB 4G LTE - Negro|/p/smartphone-samsung-galaxy-s4-mini-i9195-43-snapdragon-400-android-442-8gb-4g-lte-negro-n0npb7|949.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0406-7862711-1-product.jpg|1300.00
364|li|Smartphone Samsung Galaxy A5 A500 5" 13MP 16GB Desbloqueado - Negro|/p/smartphone-samsung-galaxy-a5-a500-5-13mp-16gb-desbloqueado-negro-jt5hbn|1199.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-6575-9268711-1-product.jpg|1400.00
365|li|Smartphone LG G3 Beat D722 Desbloqueado - Negro|/p/smartphone-lg-g3-beat-d722-desbloqueado-negro-ldpokb|819.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-3546-8767711-1-product.jpg|1599.00
366|li|Smartphone Lg G3 Beat D722 8GB 13MP Desbloqueado - Negro|/p/smartphone-lg-g3-beat-d722-8gb-13mp-desbloqueado-negro-jtqxql|829.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-0246-9117711-1-product.jpg|1399.00
367|li|Samsung Galaxy Ace 4 Lte 5MP 3G Dual SIM Desbloqueado  - Blanco|/p/samsung-galaxy-ace-4-lte-5mp-3g-dual-sim-desbloqueado-blanco-s41apb|489.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0549-4088611-1-product.jpg|800.00
368|li|Smartphone LG G2 Mini D618 Dual Sim 8Gb 8Mp 1.2 Ghz Ram 1Gb- Negro|/p/smartphone-lg-g2-mini-d618-dual-sim-8gb-8mp-12-ghz-ram-1gb-negro-n31453|870.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-2146-7487811-1-product.jpg|1300.00
369|li|Smartphone Apple iPhone 5C 8GB 8MP 4G LTE - Celeste|/p/smartphone-apple-iphone-5c-8gb-8mp-4g-lte-celeste-n4x2xb|1049.99|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-2436-714619-1-product.jpg|1200.00
370|li|Apple - Iphone 6 64GB 8MP - Plateado|/p/apple-iphone-6-64gb-8mp-plateado-lhxdyy|3399.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-6049-807998-1-product.jpg|3559.00
371|li|Sony Bravia TV LED HD 32´´ - KDL-32R425|/p/sony-bravia-tv-led-hd-32-kdl-32r425-orv58t|749.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-3130-621901-1-product.jpg|999.00
372|li|Sony Xperia M2 Aqua 8GB-Negro|/p/sony-xperia-m2-aqua-8gb-negro-jryw4a|729.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sony-5530-9495641-1-product.jpg|930.00
373|li|Samsung Galaxy  J700 Duos 16 GB 13MP 5.5" 4G LTE Desbloqueado - Dorado|/p/samsung-galaxy-j700-duos-16-gb-13mp-55-4g-lte-desbloqueado-dorado-qgj2cg|929.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-7776-5066141-1-product.jpg|1289.00
374|li|Huawei Ascend P7 5" FullHD 16GB 13MP 4GLte 2GbRAM NFC Libre de fabrica - Negro|/p/huawei-ascend-p7-5-fullhd-16gb-13mp-4glte-2gbram-nfc-libre-de-fabrica-negro-tqdow2|1078.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-2708-3292741-1-product.jpg|1599.00
375|li|Flip Cover LG G2 - Negro|/p/flip-cover-lg-g2-negro-wzo01h|79.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-9247-1516711-1-product.jpg|169.00
376|li|Smartphone Motorola Moto E Dual XT-1527 2da Gen. 8GB 5MP 4G LTE Desbloqueado - Negro|/p/smartphone-motorola-moto-e-dual-xt-1527-2da-gen-8gb-5mp-4g-lte-desbloqueado-negro-wz394j|499.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-9292-1614431-1-product.jpg|669.00
377|li|Smartphone Daewoo SMD-4516A 4GB 5MP Dual Sim - Negro|/p/smartphone-daewoo-smd-4516a-4gb-5mp-dual-sim-negro-yq9qab|379.00|Sol|S/.|nuevo|//media.linio.com.pe/p/daewoo-8637-002629-1-product.jpg|499.00
378|li|Samsung Galaxy A300H/DS 16GB 8MP 4.5'' Desbloqueado - Blanco|/p/samsung-galaxy-a300h-ds-16gb-8mp-45-desbloqueado-blanco-lgpktl|799.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-5648-8263431-1-product.jpg|1499.00
379|li|Smartphone Samsung Galaxy Grand Prime G531M Quad Core 8GB 8MP 5" 4G LTE Desbloqueado - Gris|/p/smartphone-samsung-galaxy-grand-prime-g531m-quad-core-8gb-8mp-5-4g-lte-desbloqueado-gris-tmsymr|649.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-8991-3898731-1-product.jpg|1299.00
380|li|Samsung Galaxy S4 I545 16GB Reacondicionado- Blanco|/p/samsung-galaxy-s4-i545-16gb-reacondicionado-blanco-tnfc7t|1032.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9188-3754351-1-product.jpg|1162.80
381|li|LG G2 Mini D618 8GB 8MP 4.7'' Dual Sim Desbloqueado - Negro|/p/lg-g2-mini-d618-8gb-8mp-47-dual-sim-desbloqueado-negro-n2hgl3|589.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-5446-7574031-1-product.jpg|1200.00
382|li|Samsung Grand Prime Duos - SM-G531H - 8GB - 8MP - Desbloqueado - Gris|/p/samsung-grand-prime-duos-sm-g531h-8gb-8mp-desbloqueado-gris-vdcvbr|679.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9768-2363151-1-product.jpg|889.00
383|li|Samsung Galaxy Core Prime - Dual Sim - 5MP - 4G - Desbloqueado - Blanco|/p/samsung-galaxy-core-prime-dual-sim-5mp-4g-desbloqueado-blanco-qeqtuf|539.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-0428-5363151-1-product.jpg|850.00
384|li|Samsung Galaxy Core II - G355M - 4GB - 5MP - 4.5'' - Desbloqueado - Negro|/p/samsung-galaxy-core-ii-g355m-4gb-5mp-45-desbloqueado-negro-x0w7tj|489.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-9769-1363151-1-product.jpg|629.00
385|li|Smartphone Samsung Galaxy J1 4.3'' 4GB 5MP Desbloqueado - NEGRO|/p/smartphone-samsung-galaxy-j1-43-4gb-5mp-desbloqueado-negro-s40zyk|459.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1588-4002841-1-product.jpg|600.00
386|li|ETOWAY IRON Smartphone 5", 4GB ROM, Dual core 1,5 GHz, Camaras: Principal 8.0Mp Frontal 5.Mp, - Negro|/p/etoway-iron-smartphone-5-4gb-rom-dual-core-1-5-ghz-camaras-principal-80mp-frontal-5mp-negro-oqlca9|450.00|Sol|S/.|nuevo|//media.linio.com.pe/p/etoway-0229-6466431-1-product.jpg|
387|li|LG G3 Stylus D690 Dual Sim 8GB 13MP Desbloqueado - Dorado.|/p/lg-g3-stylus-d690-dual-sim-8gb-13mp-desbloqueado-dorado-wxwj9h|819.00|Sol|S/.|nuevo|//media.linio.com.pe/p/lg-6484-1887331-1-product.jpg|999.00
388|li|Apple iPhone 6 64GB-Negro|/p/apple-iphone-6-64gb-negro-x2otfe|2949.99|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-6655-107998-1-product.jpg|3800.00
389|li|Apple iPhone 6 Plus 64GB-Plateado|/p/apple-iphone-6-plus-64gb-plateado-osd8fi|2799.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-8943-6175641-1-product.jpg|4719.99
390|li|Sony Xperia M2 8GB 8MP 4G LTE Desbloqueado - Negro|/p/sony-xperia-m2-8gb-8mp-4g-lte-desbloqueado-negro-tm7ldr|619.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sonyxperia-0301-3945711-1-product.jpg|1100.00
391|li|TIMMY M9 3G Smartphone Android 4.4  5.0 pulgadas de pantalla MTK6582 1.3MHz Quad-Core Dual SIM 1GB RAM 
8GB ROM OTG Black Negro EU|/p/timmy-m9-3g-smartphone-android-44-50-pulgadas-de-pantalla-mtk6582-13mhz-quad-core-dual-sim-1gb-ram-8gb-rom-otg-black-negro-eu-qdjqyr|214.00|Sol|S/.|nuevo|//media.linio.com.pe/p/timmy-3162-5503251-1-product.jpg|356.00
392|li|Smartphone Samsung Galaxy J7 SM-J700H/DS DUAL SIM 16GB 13MP 5.5'' Desbloqueado - Dorada|/p/smartphone-samsung-galaxy-j7-sm-j700h-ds-dual-sim-16gb-13mp-55-desbloqueado-dorada-vbjsq6|1045.99|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-4268-2679441-1-product.jpg|1744.99
393|li|Motorola - Moto G2 5'' 8GB 8MP DualSIM + 2 Fundas TPU - Negro|/p/motorola-moto-g2-5-8gb-8mp-dualsim-2-fundas-tpu-negro-trl82p|1200.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-1098-3021431-1-product.jpg|
394|li|Smartphone Motorola Moto X 2da Generación 32GB 13MP 4G LTE - Negro|/p/smartphone-motorola-moto-x-2da-generacio-n-32gb-13mp-4g-lte-negro-ophcgh|1415.99|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-4691-667219-1-product.jpg|1799.00
395|li|Smartphone Samsung Galaxy S6 Edge SM-G925I 32GB 16MP Desbloqueado- Gold platinium|/p/smartphone-samsung-galaxy-s6-edge-sm-g925i-32gb-16mp-desbloqueado-gold-platinium-orrbu3|2229.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-1679-6297831-1-product.jpg|3129.00
396|li|Smartphone Sony Xperia Z2 D6503 16GB 20.7MP Desbloqueado - Negro|/p/smartphone-sony-xperia-z2-d6503-16gb-207mp-desbloqueado-negro-or71xx|1489.00|Sol|S/.|nuevo|//media.linio.com.pe/p/sonyxperia-2701-6333351-1-product.jpg|1800.00
397|li|HP Pavilion dm4-1062nr 14"500GB Reeacondicionada-Dorada|/p/hp-pavilion-dm4-1062nr-14-500gb-reeacondicionada-dorada-n19y8p|1849.00|Sol|S/.|nuevo|//media.linio.com.pe/p/hp-9248-7754351-1-product.jpg|2218.80
398|li|Apple MacBook Pro MB990LL/A 13.3" Intel Core 2 Duo 2.26GHz 2GB 160GB|/p/apple-macbook-pro-mb990ll-a-133-intel-core-2-duo-226ghz-2gb-160gb-ldqlqx|2849.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-9248-8754351-1-product.jpg|3418.80
399|li|Smartphone Samsung Galaxy J1 4.3'' 4GB 5MP  Desbloqueado - Azul|/p/smartphone-samsung-galaxy-j1-43-4gb-5mp-desbloqueado-azul-lhao36|459.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-4131-8159541-1-product.jpg|680.00
400|li|Smartphone Huawei G Play G735 8GB 13MP LTE 4G EQUIPO DE CLARO - Desbloqueado - Negro|/p/smartphone-huawei-g-play-g735-8gb-13mp-lte-4g-equipo-de-claro-desbloqueado-negro-tqdyya|959.00|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-4131-3259541-1-product.jpg|1600.00
401|li|Smartphone Motorola Moto X Play Xt1563 3era Generación 2GB 16GB Desbloqueado - Negro|/p/smartphone-motorola-moto-x-play-xt1563-3era-generacio-n-2gb-16gb-desbloqueado-negro-qb5ddi|1549.90|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-4009-5933541-1-product.jpg|2189.00
402|li|Motorola - Moto G 3ra Tercera Generacion xt1542 16GB 13MP 4G LTE- BLANCO|/p/motorola-moto-g-3ra-tercera-generacion-xt1542-16gb-13mp-4g-lte-blanco-qfwpki|959.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-4132-5159541-1-product.jpg|1500.00
403|li|Motorola - Moto G xt1040 8GB 5MP 4G Desbloqueado - Blanco|/p/motorola-moto-g-xt1040-8gb-5mp-4g-desbloqueado-blanco-n5gb26|609.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-0304-7049121-1-product.jpg|1050.00
404|li|Smartphone Huawei Ascend Y330 4GB-Negro|/p/smartphone-huawei-ascend-y330-4gb-negro-x232ag|248.80|Sol|S/.|nuevo|//media.linio.com.pe/p/huawei-1897-1124141-1-product.jpg|399.00
405|li|Smartphone Trans II 3.5'' Desbloqueado doble chip + Batería Portátil 2600 mAh CR|/p/smartphone-trans-ii-35-desbloqueado-doble-chip-bateri-a-porta-til-2600-mah-cr-rzvv3n|235.99|Sol|S/.|nuevo|//media.linio.com.pe/p/ipro-2548-4740451-1-product.jpg|399.00
406|li|Samsung Galaxy Note 4 4G LTE 32GB 16MP Desbloqueado + Mica de vidrio templado - Negro|/p/samsung-galaxy-note-4-4g-lte-32gb-16mp-desbloqueado-mica-de-vidrio-templado-negro-wz26je|2099.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-2953-1624921-1-product.jpg|3999.00
407|li|Apple iPhone 6 Plus 16GB-Blanco|/p/apple-iphone-6-plus-16gb-blanco-ymo7gv|2599.00|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-0544-064961-1-product.jpg|3699.00
408|li|Samsung Galaxy S6 Edge Plus 32GB 16MP 4G LTE Desbloqueado - Dorado|/p/samsung-galaxy-s6-edge-plus-32gb-16mp-4g-lte-desbloqueado-dorado-trle6x|2639.00|Sol|S/.|nuevo|//media.linio.com.pe/p/samsung-3027-3093351-1-product.jpg|3999.00
409|li|Apple iPhone 5c 8GB-Blanco|/p/apple-iphone-5c-8gb-blanco-qb4g6k|1049.99|Sol|S/.|nuevo|//media.linio.com.pe/p/apple-9499-5956921-1-product.jpg|1600.00
410|li|Motorola - Moto E 2da Generación XT1527 4G Android Lollipop 5.0 8GB 5MP + 3carcasas laterales - Negro|/p/motorola-moto-e-2da-generacio-n-xt1527-4g-android-lollipop-50-8gb-5mp-3carcasas-laterales-negro-n3oe5n|440.00|Sol|S/.|nuevo|//media.linio.com.pe/p/motorola-9682-7311031-1-product.jpg|799.00
